1.169538673672490070e+01,3.906004451494350160e+00,6.219946761650090306e-01,-6.860645869336109648e+00,-6.578564279827490147e+00,6.814403949965179841e+00,1.168550287704720070e+01,3.906133862581029792e+00,6.213662780258629725e-01,-6.857083677416629719e+00,-6.576852056385240175e+00,6.802675794039079626e+00
1.474639707583859938e+01,5.611813577224520344e+00,-2.851060380754479873e-01,1.107988353191630004e+01,-8.802849181003189472e+00,-4.147559997635320350e+00,1.473511342130870005e+01,5.611777043163230339e+00,-2.847610686671249725e-01,1.107220276578130047e+01,-8.797406759680550081e+00,-4.139508153994030160e+00
1.438940116684070070e+01,3.733344930834940012e+00,1.198793954238339898e+00,-4.340948547101880273e+00,-2.917536154845960183e+00,1.340518610228360075e+01,1.437448380844369922e+01,3.733419718802890142e+00,1.197502124046349925e+00,-4.350583780987400395e+00,-2.924484331171369966e+00,1.338452826664249962e+01
1.488216929913610009e+01,5.784578513845000103e+00,7.777835469732630180e-01,9.312175646537939500e+00,-5.070431777653910288e+00,1.044284776123500080e+01,1.486991390740930008e+01,5.784627189004019954e+00,7.768450442273959755e-01,9.313350156968029481e+00,-5.070483578823930415e+00,1.042430068370750007e+01
1.480623606336030029e+01,1.518659436088440007e+00,-5.730110611743139959e-01,6.483553070306989907e-01,1.242436452708139960e+01,-8.027417259492489521e+00,1.479260576172329955e+01,1.518559650857489896e+00,-5.723040331756730215e-01,6.492929737507130428e-01,1.241852177286880021e+01,-8.011237159939129882e+00
8.624938064276459926e+00,7.507263049387430387e-01,-7.917144001307350187e-01,4.431113368155339849e+00,4.134025044847289720e+00,-6.137151445070870182e+00,8.615563518822270339e+00,7.506631771888629956e-01,-7.909405040990690194e-01,4.430025739027009912e+00,4.132487295288160389e+00,-6.125794271170169836e+00
1.009103655678690004e+01,1.796285959085949901e+00,8.261224365452459750e-01,-1.529092653948139979e+00,6.665887470177990437e+00,7.420029560653699896e+00,1.008142576344440045e+01,1.796364393401310044e+00,8.253487049137460119e-01,-1.529441041057010064e+00,6.665007329736219788e+00,7.407673914282010053e+00
8.419022189291579750e+00,3.561844294768350128e-02,-1.237681887104290057e+00,2.751171820987909911e+00,9.803391772909619828e-02,-7.956216285783130004e+00,8.411367365318529465e+00,3.546267824994420170e-02,-1.236478893687319891e+00,2.758240166955889805e+00,9.785560813790260271e-02,-7.945667776574389940e+00
1.474994605450410035e+01,3.025984123797980097e+00,-2.109380932304449896e-01,-1.432673558822600057e+01,1.663711469564820078e+00,-3.088303764508479876e+00,1.473556585752280057e+01,3.025959064190729908e+00,-2.107873335155039940e-01,-1.431318820591599916e+01,1.662501782433930098e+00,-3.083120553404130160e+00
1.409702374645300083e+01,4.086198491580669945e+00,-5.082191476306150424e-01,-7.217554198936800169e+00,-9.978698025307039643e+00,-6.859925335832910420e+00,1.408404706746470048e+01,4.086086404734220245e+00,-5.078166949233839933e-01,-7.213643832622399721e+00,-9.970937992981719233e+00,-6.848658262371009720e+00
1.351008500472009999e+01,2.638181775586910138e+00,-1.235899587588729975e+00,-3.889517879477780049e+00,2.142111588680640111e+00,-1.275952214785590044e+01,1.349903977231089947e+01,2.638094630662000117e+00,-1.234646410544699924e+00,-3.900142535502889807e+00,2.148405996250760008e+00,-1.274352049680410026e+01
1.324311553500590044e+01,1.236588979739180028e+00,8.166453513728919589e-01,2.974215872459299970e+00,8.565484557407490485e+00,9.652285911344499425e+00,1.322936419718790013e+01,1.236575959911740075e+00,8.157838165350570492e-01,2.973962835181569897e+00,8.564395981045290540e+00,9.634456061275649574e+00
9.428413829522009237e+00,4.490139152725579841e+00,-1.738359463395409976e-01,-2.046932675780519961e+00,-9.057907726332359744e+00,-1.630754911932680074e+00,9.420690009695279699e+00,4.490226428020020144e+00,-1.736390775236049955e-01,-2.044536564356420172e+00,-9.050978616040170621e+00,-1.627592267051420016e+00
8.042204115173870349e+00,3.824133695204590122e-01,1.189063887935009944e+00,2.779545044650579833e+00,1.117971381792500107e+00,7.463331452131200194e+00,8.035019952383590791e+00,3.825526162291980059e-01,1.187722768510989901e+00,2.786181399280629911e+00,1.121091370722439917e+00,7.452643355481109566e+00
9.945991583840209316e+00,6.085805778238430053e-01,4.596351582257690027e-01,7.313370878349740423e+00,5.096016523630569672e+00,4.412252324200229836e+00,9.936260444445110807e+00,6.085310119994929989e-01,4.591449395847619908e-01,7.308239898899810072e+00,5.091903112839710310e+00,4.403569448688940291e+00
1.397285183302319922e+01,1.741862430554580010e+00,5.539853971461360382e-01,-2.022878129176839845e+00,1.170955111293710083e+01,7.350847920861239615e+00,1.396123720539629964e+01,1.741973934383669986e+00,5.534009579789139766e-01,-2.023232078081920182e+00,1.170382017840210054e+01,7.337797319031870380e+00
1.100896898877230079e+01,1.646601544447009902e+00,-4.594046872478060178e-02,-8.328585927609899464e-01,1.096577103169409995e+01,-5.055793119518809942e-01,1.100047926472599968e+01,1.646591806326979990e+00,-4.594897821444129948e-02,-8.321092926932469602e-01,1.095731843711529940e+01,-5.052829369093729817e-01
9.186842616628499769e+00,5.505499842161269974e+00,3.621332638557069883e-01,6.121435516154029699e+00,-6.027730802740480343e+00,3.254622229071039818e+00,9.180637861024779411e+00,5.505552806293779966e+00,3.617707479781229751e-01,6.118459918403700293e+00,-6.024162515020670128e+00,3.249311581672159832e+00
1.272197149676850003e+01,4.073481786712969566e+00,8.069024219969139766e-01,-5.247769898296709812e+00,-7.064405855726220373e+00,9.187145354499460126e+00,1.270888315533590074e+01,4.073523734963050202e+00,8.060323735405050538e-01,-5.246834335656590298e+00,-7.063765410133919787e+00,9.170041370721879304e+00
1.092147755637999929e+01,7.034618337223600415e-01,-3.889204338819299972e-02,8.322501736602120559e+00,7.059341892637779559e+00,-4.246515060807259934e-01,1.090961748899180073e+01,7.033529142250519728e-01,-3.872150084167529788e-02,8.314287069347340520e+00,7.050817019058220225e+00,-4.223312069434320137e-01
1.495517257167080061e+01,2.336613052980939909e+00,9.408858716349539630e-01,-6.106217318435300356e+00,6.350162313708599626e+00,1.208497973924860069e+01,1.494337598167100012e+01,2.336653850808120048e+00,9.398530910488069878e-01,-6.110300901939019980e+00,6.353890169434969870e+00,1.206634942027210045e+01
1.203708184816090032e+01,7.637674965747029421e-02,-4.819183882710250111e-01,1.063505265921109988e+01,8.138538842079620084e-01,-5.578945797396830386e+00,1.202310255510900028e+01,7.638526581856809605e-02,-4.815732817896349882e-01,1.062461154691300003e+01,8.131458825623459896e-01,-5.568789662174589594e+00
1.458537877416240036e+01,5.598686366378090362e+00,-3.771476140881980244e-01,1.050565338062419940e+01,-8.573974095209170088e+00,-5.371358231085189949e+00,1.457368791652829998e+01,5.598593989804429683e+00,-3.767608541784570053e-01,1.049804842809700034e+01,-8.569383299051139602e+00,-5.361812059708420009e+00
9.709017585665730365e+00,8.834847664544870360e-01,3.613906415606190081e-01,5.762098573011999569e+00,7.019875235954529558e+00,3.432869672051610088e+00,9.702924966348270175e+00,8.835736979960530091e-01,3.611254295148880189e-01,5.758435822237100155e+00,7.016685285291320184e+00,3.428308240362489823e+00
1.355394543951340047e+01,1.674033354296859955e+00,2.580402306355080166e-01,-1.350539986315699936e+00,1.303542575987670027e+01,3.458779261735529964e+00,1.354054867397259976e+01,1.673979514931219992e+00,2.577656117285079818e-01,-1.348601667482240085e+00,1.302355749177949917e+01,3.451765083692719838e+00
1.331932339817110034e+01,5.777278283002419634e+00,7.972792893102650380e-01,8.139956973981540500e+00,-4.509514716542669888e+00,9.529415158764079408e+00,1.330596714596270047e+01,5.777083966795870218e+00,7.963602751106659827e-01,8.138567602298609316e+00,-4.510812055824359845e+00,9.511311879508710376e+00
1.246785200775340030e+01,5.627743894296769689e+00,-3.099467441563960035e-01,9.413264369671800580e+00,-7.237164396060750349e+00,-3.802793591335150047e+00,1.245656691046730025e+01,5.627705009556810190e+00,-3.097215350368530129e-01,9.405141002337130018e+00,-7.231500844889450441e+00,-3.796679793117879953e+00
1.097096298846249951e+01,3.708200960863340168e+00,2.899551503929240215e-01,-8.870094566707219741e+00,-5.643098951679389685e+00,3.136699777383940013e+00,1.095569414360140037e+01,3.708163765606890205e+00,2.896353385301460026e-01,-8.858803981467300304e+00,-5.635453092213560389e+00,3.128976610897379995e+00
1.213612916518169982e+01,4.470932486460860389e+00,-1.254635467460879950e+00,-9.022762536545929635e-01,-3.663902752605280089e+00,-1.153461509091290083e+01,1.212723718502880033e+01,4.470678406143639982e+00,-1.253428250721249970e+00,-9.058753703420220349e-01,-3.674496468424639950e+00,-1.152160350206900041e+01
1.252385802426040051e+01,4.112624047889809731e+00,4.772320871130960040e-01,-6.279242581164970360e+00,-9.182974722163390169e+00,5.752487085672179923e+00,1.251295961500279930e+01,4.112782422889099898e+00,4.767007590234200176e-01,-6.274047570323579848e+00,-9.178496874892079660e+00,5.741574743012879622e+00
8.177111273856640494e+00,1.399470708817889930e+00,-7.703294733935890648e-02,1.389970826606280019e+00,8.033500563618019896e+00,-6.292841810865690277e-01,8.167947540918380156e+00,1.399390753056549919e+00,-7.687909085488570105e-02,1.389071226451600083e+00,8.024481930447700861e+00,-6.273259973547860024e-01
9.509436419215349545e+00,1.352471914883859982e+00,-9.785780605912749452e-01,1.149723797618600107e+00,5.182187686985050057e+00,-7.890021988381859863e+00,9.500744110437800316e+00,1.352500998775229890e+00,-9.775682533244309802e-01,1.150245589472379981e+00,5.185252768900680209e+00,-7.877450568459679836e+00
7.032194717413490004e+00,3.837498858040830019e+00,-4.749499557162260022e-01,-4.799654159304510337e+00,-4.009219522745800290e+00,-3.215780047379340090e+00,7.027519569787400222e+00,3.837429314736330088e+00,-4.744937673929500166e-01,-4.797866569634599898e+00,-4.007159886146649974e+00,-3.210790764061839830e+00
1.412853683033210039e+01,6.342473005208379977e-01,-6.190306613017050319e-01,9.268985386746500410e+00,6.818638050214619994e+00,-8.198026470224080597e+00,1.411684829020789955e+01,6.342523122487350173e-01,-6.183418489043660538e-01,9.265825712927279412e+00,6.816385235846960100e+00,-8.183322786187089193e+00
9.549967146736349832e+00,4.746880090704130417e+00,-2.276574412690390015e-01,3.208263816874610264e-01,-9.298023355813560542e+00,-2.155389665768700169e+00,9.540399433701900023e+00,4.746817603061829871e+00,-2.273740659095929983e-01,3.199455194498380117e-01,-9.289337502051919770e+00,-2.150596427072129835e+00
8.975618022971369570e+00,1.962377729779430036e+00,-4.141247295074769741e-01,-3.135984334735610002e+00,7.594934471685950150e+00,-3.611688181083430038e+00,8.964763533018459185e+00,1.962378299860189967e+00,-4.136218820785280137e-01,-3.132888110343469812e+00,7.587423568829260390e+00,-3.603193150273849898e+00
9.250346563552440671e+00,4.225086574491509595e+00,-1.450820634479819959e-01,-4.285913605570040197e+00,-8.087727401345670586e+00,-1.337356195236909961e+00,9.237813849523030640e+00,4.225053871154440088e+00,-1.451090952781129984e-01,-4.280354117988619755e+00,-8.076597966679580409e+00,-1.335791386289320037e+00
1.422426815712879922e+01,1.167978689706659967e+00,-1.118930183379309939e+00,2.434769944729139990e+00,5.713833126300520426e+00,-1.279663279644070073e+01,1.421344394209429929e+01,1.167871970306789908e+00,-1.117870761017039971e+00,2.438836902495309822e+00,5.721684080375929682e+00,-1.278031277169920088e+01
1.103738380382879924e+01,4.165634546983340236e+00,-4.203278222759799787e-01,-5.239020552118690333e+00,-8.607629157060710412e+00,-4.503912208515839843e+00,1.102811218459359921e+01,4.165569317664769677e+00,-4.198758030971649902e-01,-5.236237824863329671e+00,-8.601793762574789781e+00,-4.495577367100009880e+00
9.000512283444880524e+00,5.319990939155699650e+00,-4.417030719897690333e-02,5.133383117993780331e+00,-7.382387933298329763e+00,-3.974261322935410123e-01,8.992906959781949539e+00,5.320006404094470120e+00,-4.415075257159289945e-02,5.129163974775029722e+00,-7.376076957518439947e+00,-3.969146305317770018e-01
1.446944889929680045e+01,2.036242995809089962e+00,-1.156193216999160001e+00,-2.616039953794360162e+00,5.208632185638090384e+00,-1.324354322544570017e+01,1.445542051875280087e+01,2.036242265387889994e+00,-1.155131499170970022e+00,-2.619803099147449910e+00,5.216134246408990371e+00,-1.322451351162360034e+01
9.790144866898730314e+00,7.226748682277539526e-01,1.013856564578149988e-01,7.305285968343009806e+00,6.441885510123089631e+00,9.908806739766260474e-01,9.780208903328080794e+00,7.227783722058229721e-01,1.013612137888039999e-01,7.297223894577199665e+00,6.436119003138400352e+00,9.896372075615349484e-01
1.388992950309249963e+01,4.779621548848069779e+00,-6.808539091271009758e-01,7.250924333778999697e-01,-1.076858426206380059e+01,-8.743110176291420288e+00,1.387739095516990062e+01,4.779589112029479558e+00,-6.800879496585250372e-01,7.245379764741100015e-01,-1.076555943393890047e+01,-8.726955627113399672e+00
9.889136559202549748e+00,1.565126812457219962e+00,3.581688352769319961e-01,5.250835197520550141e-02,9.261426331736450024e+00,3.466734351136239844e+00,9.875181243254710139e+00,1.565101133378449916e+00,3.577756396139910033e-01,5.267949077234090199e-02,9.249715920432489469e+00,3.458205437749379829e+00
1.221689538318010015e+01,2.622439913172009973e+00,3.401138120118740171e-01,-9.999580359508360772e+00,5.714133814553489898e+00,4.075487723779610327e+00,1.220879756303640029e+01,2.622432471809899912e+00,3.397484578292619961e-01,-9.994201043265409368e+00,5.711158528144520297e+00,4.068581043607140124e+00
1.081060279193889961e+01,4.804769311782769670e+00,-4.329622083226989937e-01,9.052462581502439543e-01,-9.771231780794940036e+00,-4.535712890292500354e+00,1.080346840738769920e+01,4.804728637384759971e+00,-4.327016609363970034e-01,9.043605359905120267e-01,-9.765995735562169600e+00,-4.530164339552020358e+00
1.117378963416899929e+01,2.006714071425470092e+00,-6.051816641485670001e-01,-3.880117531626739780e+00,8.329953174479310718e+00,-6.356897265207890335e+00,1.115783557702190087e+01,2.006710270121859985e+00,-6.044817117964219610e-01,-3.876420970038239933e+00,8.322099934787409836e+00,-6.341396368491300173e+00
9.340823264846269680e+00,2.134956437561399856e+00,1.218500576791679890e+00,-1.723402918203680079e+00,2.723627968792469822e+00,8.767138206634580655e+00,9.324540371406429884e+00,2.134949277937100209e+00,1.217210075730779995e+00,-1.726416840500770045e+00,2.728434337621529870e+00,8.747695930707209300e+00
1.233737437580239948e+01,1.793292369894170069e+00,1.134941437017509963e-01,-2.704909676440450106e+00,1.195583784358469970e+01,1.397215655835500003e+00,1.232383952263229965e+01,1.793374630767619937e+00,1.133560053122319999e-01,-2.702967168171229950e+00,1.194268718217630010e+01,1.393991368719279977e+00
1.286327737896509937e+01,6.124392675534919839e+00,5.033610291275020243e-01,1.112603572492560033e+01,-1.781733254415190038e+00,6.204890054302859781e+00,1.285235127066810001e+01,6.124607627294910372e+00,5.029403446379639986e-01,1.111954201581889912e+01,-1.778241969248750110e+00,6.194882891700530081e+00
1.487594463972689951e+01,6.246212546855879566e+00,-3.786821526248809744e-01,1.381257714441960083e+01,-5.109219329729499659e-01,-5.499581832474490284e+00,1.486433066385590074e+01,6.246239507224879972e+00,-3.783176355427130266e-01,1.380380796418100076e+01,-5.102248997777709683e-01,-5.490253393433309981e+00
1.444532858740310033e+01,5.130796125106259709e+00,-1.393128556330750056e+00,1.037293311636569904e+00,-2.332760774260819847e+00,-1.421793823849819915e+01,1.443284461330500079e+01,5.130612365309390022e+00,-1.391720776275080063e+00,1.044089630941950064e+00,-2.349207649100089945e+00,-1.420204576445859956e+01
1.457342300817490077e+01,1.989815141974309975e+00,-3.609241427248630063e-01,-5.547379777340490037e+00,1.245493283427910036e+01,-5.146443808568239575e+00,1.456087368186179987e+01,1.989863518640899942e+00,-3.605290326451799920e-01,-5.544031141089040382e+00,1.244579450232619955e+01,-5.136629273330600043e+00
1.210764215015329981e+01,6.159998105144810054e+00,-1.520244292514570106e-01,1.187730602823720005e+01,-1.470578351786189897e+00,-1.833575539492990014e+00,1.209639549900919953e+01,6.159977771945239766e+00,-1.519401135149729964e-01,1.186639670010040071e+01,-1.469472604042699970e+00,-1.830864192195569951e+00
1.039432240779279937e+01,9.956697083494300271e-01,2.202009567085279895e-01,5.517377139059919777e+00,8.511511529655999553e+00,2.270387478615969901e+00,1.038565138309069980e+01,9.956301800742080044e-01,2.200104457669500024e-01,5.513345651307550277e+00,8.504555726070750055e+00,2.266562657959930061e+00
1.372428006857439975e+01,3.297673131869040208e+00,2.983389793646279986e-01,-1.295856347932699926e+01,-2.039164515120509780e+00,4.034018348148229904e+00,1.370916813208330076e+01,3.297656669390379935e+00,2.979231317793359923e-01,-1.294598241692390062e+01,-2.036966354513349842e+00,4.024127011540119980e+00
1.301541162654280015e+01,1.696948582214810042e+00,-1.057852990177639896e+00,-8.036284658062650132e-01,6.336476881025830288e+00,-1.134037838140850063e+01,1.300314517638799927e+01,1.696952199291750008e+00,-1.056850393183160097e+00,-8.043227964137870112e-01,6.341767785626199583e+00,-1.132328709653629950e+01
1.319984308798080086e+01,2.327366805986569975e+00,1.261655201125380099e-01,-8.988770834146549760e+00,9.522557433037590613e+00,1.660950442672010086e+00,1.319389902934429948e+01,2.327285468002310065e+00,1.258934760762200067e-01,-8.984258515204579965e+00,9.519328180081910062e+00,1.656641641515840035e+00
7.918027466379119694e+00,6.840168715627960305e-02,-7.360474072245809518e-01,5.854548757067349563e+00,4.010867413777959856e-01,-5.315876901824029943e+00,7.911523043795080312e+00,6.847325885508140364e-02,-7.353778877569400185e-01,5.853257237242639910e+00,4.014191570393400021e-01,-5.307583183288709705e+00
1.105175810547729931e+01,5.882423632202850250e+00,9.442512137403259453e-01,5.966730090838339606e+00,-2.528051841587469983e+00,8.952566287457100813e+00,1.104282136695539940e+01,5.882361297179770077e+00,9.431996063322120039e-01,5.970405843205900176e+00,-2.530048212024719856e+00,8.938512955449059660e+00
6.739879291935640282e+00,4.309650584975320164e+00,-5.507380034477440400e-01,-2.251028165584730178e+00,-5.283795290397049982e+00,-3.527088373826920087e+00,6.730241219295069577e+00,4.309568727576790437e+00,-5.502087653216509722e-01,-2.248971471987709858e+00,-5.277769475175899672e+00,-3.519008888165149784e+00
1.436651299131620085e+01,4.819042082357739787e+00,9.403198624175219955e-02,1.522573799015449980e+00,-1.422177465857249956e+01,1.348921835020000071e+00,1.434990717486510015e+01,4.819192980885889988e+00,9.391858091976719447e-02,1.522973727798700105e+00,-1.420525832654799991e+01,1.345742481948619895e+00
9.854629441485860397e+00,3.510044906578179802e+00,5.373035273095829734e-01,-7.897842481011640103e+00,-3.049227787343910201e+00,5.043809619228060370e+00,9.845215156525089384e+00,3.510105177430619783e+00,5.368442335757099837e-01,-7.892272094829420048e+00,-3.047623743283640163e+00,5.035105974934610096e+00
1.448401839578570005e+01,9.328029625715390516e-01,-3.453432297987120148e-01,8.117148039383909719e+00,1.094797066356369974e+01,-4.903125018387029854e+00,1.447333017381300024e+01,9.327280833549139727e-01,-3.449568094124160211e-01,8.113104393650720780e+00,1.094080436468679984e+01,-4.894243891714089578e+00
7.809385629700510201e+00,3.029634899992120101e+00,1.127533960396789992e+00,-3.328388810943200049e+00,3.742037328197609924e-01,7.054665364346109691e+00,7.801437029854409566e+00,3.029710414603139945e+00,1.126361798180609997e+00,-3.333236168675929978e+00,3.744938235577600083e-01,7.043558103028000339e+00
1.115401727704290025e+01,4.775980810131180143e-01,8.820935565619840435e-02,9.867386311556810341e+00,5.106981495248800407e+00,9.826132516200579703e-01,1.113899495614560031e+01,4.776906449540769817e-01,8.818043956802060213e-02,9.853649902403560645e+00,5.101028526077850067e+00,9.809690158410619976e-01
1.336349035598249912e+01,5.258206549861940360e+00,-2.823589900069869985e-01,6.662507721354259616e+00,-1.096952314142460061e+01,-3.723362379232280084e+00,1.335100650965719993e+01,5.258164240321719696e+00,-2.821182154032529921e-01,6.656284805220099798e+00,-1.096032251527210022e+01,-3.716796708716409992e+00
5.115618150418460353e+00,5.023180727314289662e+00,7.621240021270929699e-01,1.131656385722970004e+00,-3.523206314219359925e+00,3.532126859696299803e+00,5.105079746271020014e+00,5.023291660917680090e+00,7.614000504965450222e-01,1.130495504761469983e+00,-3.518251608386219864e+00,3.522176138353739994e+00
1.368203876766840033e+01,5.711189129480019666e+00,-1.017279538919759974e+00,6.047531707238680276e+00,-3.893331077401250173e+00,-1.163905143092279992e+01,1.367113423473720069e+01,5.711091094524100242e+00,-1.016299324804589954e+00,6.051912024964839709e+00,-3.896990328062679865e+00,-1.162272508877649990e+01
1.179657738753549978e+01,4.554838032016760074e+00,5.329515682021800371e-01,-1.594185848047730003e+00,-1.003468104149230022e+01,5.993578725395510176e+00,1.178474439540999974e+01,4.554849841119420262e+00,5.323975733225230211e-01,-1.592988526133920058e+00,-1.002790865601689951e+01,5.981942494485750217e+00
1.114278480670730076e+01,5.314996829061000128e+00,-2.642602812752259944e-01,6.096409657586989717e+00,-8.861419975861249299e+00,-2.910443015568870084e+00,1.113421601939490024e+01,5.315103099026360134e+00,-2.639756628893800139e-01,6.093131446925459827e+00,-8.854639662397390865e+00,-2.905145777088689929e+00
8.564957428039800647e+00,5.108908067182269974e+00,-1.034849438369910057e+00,1.689182140705179913e+00,-4.034387175057560171e+00,-7.364026042959640250e+00,8.557019978498480839e+00,5.108779956657709675e+00,-1.033937484000970075e+00,1.689690087452700107e+00,-4.037052042370079974e+00,-7.353213523894289949e+00
1.290603908113689968e+01,4.585743024514949973e+00,3.637576289876859881e-01,-1.523466595423669911e+00,-1.196495222829699934e+01,4.591820169718100253e+00,1.289670874470390061e+01,4.585919399774799565e+00,3.633682212211910012e-01,-1.520481654018899897e+00,-1.195834218671500082e+01,4.583806729231199917e+00
1.403931451141530040e+01,2.626992671992970152e+00,-6.068835490026960322e-01,-1.003875240916399925e+01,5.676046853776200329e+00,-8.006765522461479989e+00,1.402764904713490068e+01,2.627128770377880063e+00,-6.063463882275930139e-01,-1.003492247069929988e+01,5.672079140719070267e+00,-7.993921879657070129e+00
8.413322250394040580e+00,4.360404048449350256e+00,1.022767441324100024e-01,-2.885433818172919995e+00,-7.856233380621969964e+00,8.589877991686539760e-01,8.403022337949899168e+00,4.360409588211879850e+00,1.022339206509119969e-01,-2.881870554415849828e+00,-7.846665922891929768e+00,8.575782262874850348e-01
1.132707286503930000e+01,2.396032274312230037e-01,-3.300702557060639780e-02,1.099749004792579932e+01,2.686645135198240109e+00,-3.738051005513919889e-01,1.131712762825180008e+01,2.394877940317159948e-01,-3.306051683156559923e-02,1.098812454657839943e+01,2.683013121325970030e+00,-3.740819346279160018e-01
1.498745842268940009e+01,1.295067047611279998e+00,3.912171090348389724e-01,3.772030992281810047e+00,1.333174104440380070e+01,5.714925449213380304e+00,1.497873303057330041e+01,1.295256167878060083e+00,3.907893878590669723e-01,3.767979397651569862e+00,1.332704189083120028e+01,5.705675148489619986e+00
1.162055568234170089e+01,2.557526078233499867e+00,2.384029733934039941e-01,-9.419996304055510805e+00,6.226581223022019884e+00,2.744206674267359869e+00,1.160938995466180046e+01,2.557411995271539951e+00,2.381360465439029961e-01,-9.410845385427469623e+00,6.222075314958459558e+00,2.738558567196600180e+00
1.444364708423709942e+01,2.628787282848589868e+00,9.965267141736880441e-02,-1.252334241201399934e+01,7.051238330394549614e+00,1.436966921475500092e+00,1.442887964259420031e+01,2.628783388506870100e+00,9.951404123587999362e-02,-1.251068417729729987e+01,7.044175307912760253e+00,1.433507372768769939e+00
8.784330271774589249e+00,2.697309477528469834e+00,-1.184313807348559955e+00,-2.989656446262360046e+00,1.423147043696390002e+00,-8.136403698745260371e+00,8.779016067924739986e+00,2.697105363574110015e+00,-1.183023086003329949e+00,-2.997030594075309917e+00,1.427407739214149984e+00,-8.127203571037760810e+00
1.118580342633450009e+01,3.064523457149010088e+00,7.759070169501909586e-02,-1.111904567120619980e+01,8.586365920499700044e-01,8.670437457369449819e-01,1.117675636192620026e+01,3.064466924749579935e+00,7.746247827685649734e-02,-1.111011474494739915e+01,8.585787563558989754e-01,8.649136645318800110e-01
1.219773843469899965e+01,4.869818460133740201e-01,-6.143701711925469988e-01,8.808522730368130382e+00,4.664267272948950271e+00,-7.031312895641780081e+00,1.218729157640220073e+01,4.869351524772250195e-01,-6.136781186165329860e-01,8.805490862962290777e+00,4.662135414963140434e+00,-7.018397253153930038e+00
1.304056775969650062e+01,6.140032068429870371e+00,2.308047883769470121e-01,1.256491190593530050e+01,-1.811096276794680104e+00,2.983173908357009907e+00,1.302745021081440058e+01,6.139992123054730300e+00,2.304650039099239989e-01,1.255320206679330042e+01,-1.809920293350629983e+00,2.975863806900589825e+00
1.344389988555279913e+01,5.834659378594180268e+00,-1.272613558846179993e+00,3.558932574409849892e+00,-1.712694745379709893e+00,-1.285064666749189932e+01,1.343126706370069989e+01,5.834529889305880346e+00,-1.271297389557429991e+00,3.570589057107380171e+00,-1.718873756585040047e+00,-1.283336673405069916e+01
